"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77"
49,2013-05-20,2013,"201305","20130520",228,225.75,226,225.75,225.25,223.75,223.75,223.75,223.5,222.75,222.75,222.25,223,222.25,223.5,225.25,225.25,226,226.75,226.75,226.25,227,227,226.5,228,225.75,226,225.75,225.5,224,223.75,223.75,223.25,222.75,222.75,222.5,223,222.25,223.75,225,225.5,226,227,226.75,226.5,227,226.75,226.75,228,226.75,226,226.5,226,224.5,224,224.25,224.25,223.5,223.5,223.5,224,222.75,224.5,226,226.25,226.5,227.25,227.5,227,227.5,227.5,227.25
49,2013-05-21,2013,"201305","20130521",226.75,227.25,227,227.25,227.75,227,226,227.25,225.75,226,226,225.5,225.5,228,226.25,225.5,225.75,226.5,226.25,226.25,225.75,226,225.75,225.25,227,227.25,227.5,227.25,227.75,227.25,226,227.25,226.5,225.75,225.5,225.25,225.5,227.75,226.25,225.5,225.75,226.5,226.75,226.25,226,226,225.75,225.75,227.25,227.5,227.75,227.25,228,228,226.5,227.75,227.25,226.5,226.25,226.75,226.25,228.75,227,226,226.25,227.25,227.25,227,226.25,226.5,226.5,226.25
49,2013-05-22,2013,"201305","20130522",226,227,226,227,227,227,227,226,229,230,229,229,229,224,229,229,230,227,227,226,226,227,227,226,226,227,227,228,227,227,227,226,229,230,229,229,229,224,229,229,230,227,227,226,226,226,227,226,226,227,227,228,228,227,227,226,230,230,230,229,230,224,230,230,231,227,228,228,227,228,227,227
49,2013-05-23,2013,"201305","20130523",226.75,227.25,227,227.5,227.25,227.25,226.5,227,224.5,222.75,225.75,225.25,225.5,227.5,228.75,229.25,230,230.5,228.75,226.75,226.25,226.5,226,225,226.75,227.25,227,227.75,227.25,227.25,226.5,227.5,225,222.75,225.25,225.25,226,227.75,228.75,229.25,230,230.5,228.5,226.75,226,226.5,226.25,225,227,227.5,228,227.75,228,227.5,227.25,228,225.75,223.5,226,226,226.25,228.25,229.25,230.5,230.75,231.5,229.25,227.75,227,227,227,225.5
49,2013-05-24,2013,"201305","20130524",225,225.75,225.75,226,226,225.25,225,228.25,229,229,228.75,228.75,226.25,227.25,228.75,229.5,230.25,228,228,228.25,225,224,224,222.5,225.25,225.75,226,226.25,226.5,225.25,225,228.25,229.25,229,228.75,229,226.25,227,228.5,229.75,230.25,228,228.25,228.25,225.25,224,223.75,223,225.75,226.5,226.25,226.25,226.25,225.75,225,228.75,230.25,229.5,229.5,229.5,227,227.5,229.5,230,231,228.25,228.75,229.25,226.25,224.75,224.75,223.75
49,2013-05-25,2013,"201305","20130525",222.75,223.5,223.25,223.5,224,224,223.75,225.5,227,227.25,227.5,227.5,224.25,225.25,226.5,227.5,227.5,228,228,228,227.75,228,223.5,222.25,222.75,223.5,223.5,223.5,223.75,224.25,223.75,226,227.5,227.25,227.25,227.75,224.25,225.25,226.5,227.5,227.5,228.25,228,228.5,227.75,228,223.5,222.25,223.25,223.75,224,224,224.25,224.25,224.25,226.5,227.75,227.75,228,228.5,225.25,225.75,227.25,227.75,228.75,228.5,229,228.75,228.5,228.25,224.25,222.75
49,2013-05-26,2013,"201305","20130526",222.5,223,223,223.25,224,224,223.5,224.5,225,224,223.75,224,224.5,227,224.75,223.75,224.25,224,225.25,225.25,224.5,225,224.75,223,222.75,223.75,223.75,223.75,224.25,224,223.5,224.5,225,224.25,224,224,224.75,227,224.75,223.75,224.25,224.5,225,225.25,224.25,225,224.75,223,222.75,223.75,223.75,224,224,224.5,223.75,225.5,225.25,225,224.5,225,225,227.75,225.25,224.5,225,225,226,225.75,225.25,225.75,225.25,223.75
49,2013-05-27,2013,"201305","20130527",224,223.5,223.75,224.5,224.5,223.75,223.25,225.5,226.25,225.75,225.75,225.75,225.75,228,228.5,228.25,227.5,227.75,226.75,227,226.5,226.5,226.5,225.5,224,224,223.75,224.5,224.5,224,223.25,225.25,226.5,225.75,225.75,225.5,226.25,227.5,228.5,228.25,227.5,227.5,227,227.25,226.5,226.5,226.75,225.5,224.25,224,224.5,224.5,224.5,224.25,224,226,227,226.25,226.25,226.5,226.5,228.75,229.25,229.25,228.25,228.25,228,227.75,227,227,227.25,225.75
49,2013-05-28,2013,"201305","20130528",225,226,226,227,227,228,226,226,223,226,226,226,227,225,226,225,228,227,227,0,0,228,227,226,225,226,227,227,228,228,226,226,223,226,226,226,227,225,226,225,228,227,228,0,0,228,227,226,226,227,227,227,227,228,227,226,223,227,227,227,228,226,227,227,229,228,228,0,0,228,228,227
49,2013-05-29,2013,"201305","20130529",227,227,227,227.5,227.75,227.75,226.5,226.25,225.5,225.75,225.75,225.75,226.25,225.75,225.5,225.75,226.5,227.5,228,227.25,227,227.5,228.25,227.5,227,227,227.25,227.5,228,227.75,226.5,226,226,225.5,225.75,225.75,226,225.75,225.25,225.75,226.5,227.5,228,227.5,227.25,227.75,228.25,227,227.5,227,227.5,228,228,228.25,226.75,227,226.5,226,226,226,226.75,226.75,226.25,226.75,227.5,228.5,228.5,228.75,228.25,228.5,228.5,228
49,2013-05-30,2013,"201305","20130530",226.75,226.5,226.75,227,227.5,226.75,225.25,226.25,224.75,223.75,223,223,223.5,222.5,222.5,222.75,223.25,224,224.75,225,225,225,224,223.25,226.75,226.5,226.75,227,227.75,226.75,225.25,226.25,225,223.75,223,223.25,223.5,222.5,223,222.25,223,223.75,225,225,225,225,223.75,223.5,227.5,227,227,227.25,228,226.75,226,226.75,225.5,224.75,224,223.75,224.25,223.25,223.5,223.5,223.75,224.75,225.75,226,225.75,225.25,224.5,224.25
49,2013-05-31,2013,"201305","20130531",224.25,224.5,225,224.5,225,225,224.5,224.75,224,223,222.75,225.25,223,224.25,225.75,225.75,226.5,227.5,228.5,224.75,224,224,224.25,222.5,224,224.75,225,224.75,225,225.25,224.75,225,224.25,223,222.5,225.25,223,224,225.25,225.75,226.25,227.25,228.5,224.5,224,224,224,222.5,225,225,225.75,225,225.25,225.25,225,225.5,224.75,223.5,223,225.5,223.75,224.5,226.25,226.75,227,228.25,229,225.5,225,225,224.75,223.25
49,2013-06-01,2013,"201306","20130601",223,223,223.25,224,223.75,223.5,223.25,223.75,223,223.75,222.75,223.25,223.5,225.5,226.25,226.75,227.25,227.5,226.5,224.5,224,224.5,224.5,222.5,222.75,223.25,223.25,224,223.75,223.75,223.25,223.75,223.25,223.75,222.75,223.25,223.5,225.25,226.5,227.25,227.75,227.75,226.5,224.5,224,224.5,224.25,222.75,223.5,223.5,224.25,224.25,224,224.5,223.75,224.5,224,224.25,223.75,223.75,224,226,227,227.5,227.75,228.25,227,225.5,225,225,225,223.5
49,2013-06-02,2013,"201306","20130602",223.5,223.5,224,224.25,224,223.75,224,225.25,225,224,224,224,224,225.75,224,224,224.25,224,224.5,225.25,224,224.75,224.75,224,223.25,223.5,224,224.25,223.75,223.75,224.25,225.25,225,224,223.5,224.25,224.25,225.75,224,224,224.25,224,224.75,225.25,224,224.75,224.5,224,223.75,224.5,224.25,225,224.75,224.25,224.75,225.75,225.75,224.25,224.5,224.75,224.75,226.25,224.75,224.5,225,225.25,225.5,226,225.25,225,225.25,224.5
49,2013-06-03,2013,"201306","20130603",224.75,225.5,225.75,226,225.5,225.5,224.5,224.5,223.25,224,225,225.25,224.5,224.5,225,225,225.5,226.75,227.25,226.75,226,225.75,226,225.5,225,225.75,226,226,225.75,225.5,225,224.25,223,223.5,224.5,225.25,224.5,224.25,224.75,224.75,225.5,226.5,227.25,226.5,225.75,225.75,226,225.5,225.5,226,226.25,226.5,226.25,226,225.5,225.25,224.25,224.25,225.75,226,225.5,225,225.75,225.75,226.75,227.5,228,227.75,227,227,227.25,226.5
49,2013-06-04,2013,"201306","20130604",225.75,226.5,227.5,227,227.25,227,226.5,226.25,225.75,225.5,225,226,225.5,224.5,225.25,226,226.25,227.25,227.5,227.5,226.75,227,227.75,226.75,225.5,226.25,227.25,227,227.25,227,226.25,226,225.75,225.25,224.75,225.25,225.25,224.5,225,225.75,226,227.25,227.5,227.75,226.75,227,227.75,226.5,226.25,226.5,228,227.5,227.75,228,227,227,226.5,226,226,226.5,226.5,225.75,226.5,226.75,227.5,228.5,229,228.25,228,227.75,228.25,227.5
49,2013-06-05,2013,"201306","20130605",226.25,225,225.25,225,225.25,224.75,225.25,224.25,223.75,223.25,223.25,223.75,223.5,222.25,223,224,224,224.5,224.75,224.5,224,224.75,224.5,223.5,226.25,224.75,225.25,225,225,225,225.25,224.25,223.75,223,222.75,223.75,223.75,222.5,223,223.25,224,224.5,225,224.5,224.25,224.75,224.75,224,227.25,225,225.5,225.75,225.5,225.75,225.5,225,224.25,224,223.75,224.5,224.25,223.5,223.5,224.25,225,225.5,225.5,225.25,225.25,225.5,225.75,224
49,2013-06-06,2013,"201306","20130606",224.5,225,225,225.25,225.25,225.25,225,224.333333333333,223.5,223.5,223.25,223.75,223.5,222.5,222.75,223.25,223.75,224.75,225,224.75,224.25,224.75,224.5,223.25,224.75,225,225,225.25,225.5,225.25,225,224.333333333333,223.5,223.5,223.25,223,223.75,222.25,222.5,223.25,223.5,224.5,225,224.75,224.25,225.25,224.75,223.5,225.25,225.5,225.5,226,225.75,225.75,225.25,224.666666666667,224.25,224.25,224.25,224,224.5,223.5,223.25,224.25,225,225.25,226.25,225.75,225.5,226,225,224.25
49,2013-06-07,2013,"201306","20130607",225,225,226,225.75,225.25,225.75,225,224.75,224.25,223.25,222.75,223.75,224.25,223.5,223.5,224.5,225,225,225.75,225,225.5,225.5,226,225.75,225.25,225,226,225.75,225.25,225.75,225.25,224.75,224.25,223,222.5,223.5,224.25,223.25,223.5,224.25,224.75,225,226,225.25,225.5,225.5,225.5,225.5,225.75,225.75,226.25,226,226.25,226.5,225.75,226,224.75,223.75,223.5,224.5,224.75,224.5,224.25,225,225.5,226,226.75,226.75,226.25,226.5,226.5,226.25
49,2013-06-08,2013,"201306","20130608",226,226.5,226.5,226.5,226.25,226.75,226,226,225.25,223.5,224,224.5,225.75,224.5,224,224,225.25,225.25,226.25,226,225.5,225.75,226.5,227.25,226.25,226.5,226.25,226.5,226.5,226.5,226,226,225,223.5,223.75,224.5,225.25,224.5,224,224,225,225.25,225.75,225.25,225.25,225.5,226.25,227,226.5,226.75,227,227.25,227,227.25,226.5,226.5,225.75,224.5,224.5,225,226.25,225.25,224.75,225,226,226,226.75,226.25,226,226.25,226.75,227.5
49,2013-06-09,2013,"201306","20130609",225.75,225,225.75,225.5,225,224.75,224.25,223.25,222.5,223.5,223.75,224.5,226,224.75,224.75,224.75,225.25,225,226.25,226.25,226,226,226.25,226.25,225.75,225.25,225.75,225.5,224.75,224.75,224.25,223.25,222.5,223.5,223.75,224.5,225.5,224.75,225,224.75,225.25,225,226,226.25,226,226,226,226.5,226,225.75,226.5,226,225,224.75,225.25,224.5,223.25,224,224.75,225.5,227,225.75,225.75,225.5,226.25,226,227,226.75,226.75,227,227,227
49,2013-06-10,2013,"201306","20130610",226.75,228,228.25,226.75,225.75,225.25,224.75,225.25,224,223,223,222.5,223.5,222.75,223,223.5,223,223.25,223.5,224.25,223.75,224.25,224.75,224,226.75,228,228.25,226.75,225.75,225.25,224.5,225.25,224,223,222.5,222.5,223.75,222.75,223.25,223.25,223,223,223.75,224.25,223.75,223.75,224.25,224,227,228.25,228.75,227.5,226.75,226,225.25,226.25,224.75,223.5,223.75,223.25,224.25,224,223.75,223.75,224,224,224.75,225.25,224.75,225,225.25,224.75
49,2013-06-11,2013,"201306","20130611",225.5,226,226,226,226.25,225.75,225.5,225.75,224.5,222.75,222.75,223.25,224.75,224.5,223,223.25,223.75,224.25,225,225.5,224.5,224.5,225,225,225.5,226,226,226.25,226.25,225.75,225.5,225.75,224.5,222.75,222.5,223,224.75,224.25,223,223,223.75,224,225,225.25,224,224.5,224.75,225,226,226.75,226.5,226.75,226.75,226.25,226.5,226,225.5,223.75,223.25,224.25,225.5,225,224,224,224.75,224.5,225.5,226.25,225.5,225.75,225.75,225.25
49,2013-06-12,2013,"201306","20130612",226.25,226.75,227.25,227.25,227.5,227,226.75,226.5,225.75,224.5,224.5,224.75,225.25,224.5,224.5,224.25,224.5,224,224.5,225.25,225,225.5,225.5,226.25,226,226.75,227.5,227.25,227.25,227,226.5,226.5,225.5,224.75,224,224.25,225.25,224.25,224,224.25,224.25,224,224.75,225,224.5,225,225,226,226.25,227.5,227.5,228,227.75,227.5,227.25,227.25,226.75,225.25,225.25,225.25,226,225.25,225.25,224.75,225,224.75,225.25,225.75,226,226,226.25,226.25
49,2013-06-13,2013,"201306","20130613",226.25,226.75,226.5,227.25,227,226.25,225.75,224.5,223.75,222.5,224,224,224.25,223.5,223.75,224.25,224.25,225.5,226,226.25,225.5,226,226.75,226.5,226.5,226.5,226.5,227,227,226.5,225.75,224.25,223.5,222.25,223.75,224,224.5,223.5,224,224,224,225,225.75,226.25,225,225.75,226.5,226.25,227,227.25,227,227.75,227.5,227,226.5,225.25,224.75,223.25,224.75,224.25,225,224.5,225,225,225,226.25,227,227,226,226.75,227.25,227
49,2013-06-14,2013,"201306","20130614",227.25,228,225.75,226.5,226,226,225.25,224.75,223.5,223.75,223.75,223.25,223.5,223,222.75,223,223,223.75,225.25,224.25,223.75,224.25,225,224,227.25,228,225.75,226.25,226,226,225.25,224.75,223.25,223.5,223.25,222.75,223.5,223,222.5,223,223,223.75,225.25,224.75,224,224,224.75,224,228,228,226.25,227,226.5,226.5,226,225.5,223.75,224.25,224.25,224,224.5,223.5,223.5,224,224,224.75,226.5,225.5,224.75,225,225.5,224.75
49,2013-06-15,2013,"201306","20130615",225.25,226.25,226.25,226.75,227,226.75,226,226,225.5,224.75,224.5,224.5,224.5,223.5,223.5,223.75,223.75,224,224.5,224,224,224.75,225.75,226,225,226,226.25,226.75,227,227,226,226,225.25,224.5,224.5,224,224.75,223.75,223.5,223.75,223.75,223.75,224.75,224.5,224,224.75,225.25,226,225.75,226.75,226.5,227.5,227.5,227.5,227,226.25,226,225.75,225,225.25,225.75,224.25,224.25,224.75,224.5,224.5,225.5,225.25,224.75,225.25,226.25,226.75
49,2013-06-16,2013,"201306","20130616",227,227,226.25,226.5,227.25,227,226.5,226,225,224.5,224,224.25,225.5,224.75,224.75,225,225,225.25,225.25,225.25,225,225.75,226.25,225.75,226.75,227.5,226.5,226.75,227.5,227,227,226,225.25,224.25,224,224.25,225.5,224.75,224.75,224.75,224.5,225,224.75,225.5,225.25,225.75,226,225.75,227.5,227.5,227.25,227.25,227.75,227.5,227.25,226.75,226,225.25,224.75,225.25,226.5,225.5,225.75,225.5,225.75,225.5,225.75,226.5,226.25,226.75,227,226.25
49,2013-06-17,2013,"201306","20130617",225.75,227,227.25,227.5,227.5,226.75,225.75,225,223,224,224.25,225,224.75,225.25,225.5,225.75,226.25,226.75,226,226,225.5,225.25,225,225.25,226,227,227.25,227.5,227.25,226.5,225.75,225,223.25,224,224.25,225,225.25,225.5,225.75,226,226.75,227,226.75,226.75,226,225.75,225.75,225.75,226.5,227.5,228,228,227.5,227.25,226,225.75,224,224.5,224.75,226,225.75,226,226,226.75,227.25,227.25,227.5,226.75,226.5,226,226.5,226
49,2013-06-18,2013,"201306","20130618",225.75,226.75,227.25,227,227.25,227.25,226.25,226,225,223.75,224.25,224.5,224.25,224.25,225,225,225.75,226.25,226.25,226,225.75,225.75,225.75,225.25,226.5,227,227.25,227.75,227.5,227.75,226.75,226.5,225,223.75,224.25,225,224.5,224.25,225,225.5,226,227,227,226.5,226,226,226,225.75,226.75,227,228,227.5,227.5,228,227,227,225.25,224.75,225,225.25,225.25,224.75,226,226.25,227,227.5,227.5,227.5,227,226.5,226.5,226
49,2013-06-19,2013,"201306","20130619",225.5,226,226,226.25,226.75,226.75,225.75,224.75,224,222.5,223,223.75,223.25,225.75,227,227.75,228.25,229.5,229.25,229.5,228.75,227.5,228,224.5,225.75,226.5,227,227,227,227.5,226.5,225.75,224.25,223.5,223.75,224,224,226.5,227.5,227.75,228.75,229.75,229.25,229.75,229,228,228.25,225,226.25,226.75,227,227,227.5,227.5,226.75,226,224.75,224,224,224.5,224,226.75,228.5,228.5,229.25,230,229.75,230.25,230,228.75,228.75,225.75
49,2013-06-20,2013,"201306","20130620",223.5,224,224,224.75,225,225,224.25,227.25,227.25,226.75,227,227.5,223.75,226.75,227.5,227.75,228.5,228.75,229.75,227.75,227,227,227,222.25,223.75,224.75,225,225.5,225.25,225.75,224.5,228,227.5,226.75,227,228,224.75,226.75,228,228,228.75,229.25,230.25,228.25,227.25,227.25,227.25,223,224.25,224.5,225,225.25,226,225.75,225,228.5,228.5,228,227.75,228.25,225.25,227.5,228.25,229,229.25,230,231,229,228.25,228,228,223.25
49,2013-06-21,2013,"201306","20130621",221.25,222,222.25,222.5,223,223,222.25,225,225,224,224.25,224.25,224.5,223.75,224.75,225.25,226,226.25,226.75,227.75,227.25,227.5,227.5,225,221.75,222.25,223,223.25,223.25,223,223,225.5,225.5,224.75,224.75,224.25,224.5,224,225,225.5,226,226.75,227.5,228,228,227.5,228.25,225.5,222,222.75,223,224,223.5,223.25,223,226,225.75,225.5,225,225.25,225.25,224.75,225.5,226.5,226.75,227,228.5,229,228.25,228.75,228.5,225.5
49,2013-06-22,2013,"201306","20130622",222.75,223.75,224.25,224.75,224.75,224.5,224.75,225,224.25,223.25,223,223.5,225,224,223,223.75,224.25,225,225.75,225,225,225.25,226,225,223.75,224,225,225,225,225,225,225.75,224.75,223.75,223.5,224,225.25,224.5,223.25,224.25,224.75,225,225.75,225.5,225,225.5,226,225,224.25,224.5,225,225.5,225.75,225.5,226,226,225.25,224.25,224.25,225,225.75,225,224.25,225,225,225.25,226.5,226.5,226,226,226.75,225.25
49,2013-06-23,2013,"201306","20130623",224.75,225.75,226,226.25,226,226.5,225.75,225,224.25,224,224.25,224.25,225,224,223.5,223.5,224,224,224.75,225.25,225,225,225,225,225.25,226,226,226.5,226.25,227,226,225.5,224.75,224.75,224.25,224.5,225.5,224.25,223.75,224,224,224,224.75,226,225.75,225.5,225.5,225.5,225.75,226.5,226.25,226.75,227,227,226.75,226,225.25,225,225,225.25,226.25,225,224.75,224.75,224.5,225,225.75,227,226,226,227,226
49,2013-06-24,2013,"201306","20130624",225,225.75,226,226.25,226.25,225.75,225,224.75,222.75,223.75,224,224,224,223.5,224.25,224.25,224.5,225,226.25,226.25,228,228,228,225,225.25,226,226.25,227,226.75,226.5,225.5,225,223.25,224,224.25,224.25,224.75,223.75,224.5,224.5,224.75,225.75,226.75,227,228,228.5,228.25,225.25,225.5,226.5,226.75,227,227,226.5,225.75,225.75,223.75,224.75,225.25,225,225.5,224.5,225.5,225.25,225.75,226.25,227.5,227.5,229,229,229,225.75
49,2013-06-25,2013,"201306","20130625",224.75,225,225.25,225.75,225.25,225,224.75,224.5,224.25,222.75,222.75,223,223.5,222.75,222.75,223.5,224,224,225.5,226,225.75,225.75,225,223.5,224.75,225,225.5,226,225.75,225,225,225,224.5,223,223,223,224,223.25,223.25,223.5,224,224.5,225.75,226,226,225.75,225.5,224.5,225.25,225.25,225.75,226,226,226,225.5,225.75,225.25,224.25,224,224.25,224.5,224,224,224.5,225,225,226.5,227,226.5,226.75,226.25,225.5
49,2013-06-26,2013,"201306","20130626",224.25,225,225,225,225.75,225,224.75,224.5,224,222.75,222.75,222.75,222.25,221.25,224.25,225,225.25,226.25,226.75,227.25,227.75,227.75,227.75,224,224.5,225,225.25,225,225.75,225.5,225,225,224.25,223.25,223,223,222.5,221.75,224.75,225.5,225.75,226.5,227.5,227.25,227.75,228,228,224.25,225,225.75,226,225.5,226,225.5,225,225.5,224.75,223.75,223.5,223.25,223.5,222.75,225.25,226.5,226.75,227.5,227.75,228.25,228.25,228.5,228.5,225
49,2013-06-27,2013,"201306","20130627",222.75,223,224,223.75,223.75,223.75,223.25,224,222.5,222.25,223.5,224.5,224.25,223.75,223.5,223.75,224.25,225.25,226,226.25,226,226.25,226,225,223,223.25,224.25,224,224.25,224,223.75,224.5,223.5,222.25,224,224.5,224.5,224,224,224.25,224.5,226,226,226.75,226.25,226.5,226.5,225.25,223.25,223.75,224.75,224.75,224.75,224.25,224.5,225,223.75,223,224.25,224.75,225.5,224.75,224.75,224.75,225,226.75,227,227.5,227.25,227.25,227,226
49,2013-06-28,2013,"201306","20130628",224.25,225.75,226.25,226,227,226.5,226.25,226.75,226,224.5,223.75,224.25,224,224,225,225.25,226,226.5,227.25,227.25,226.5,227,227.25,226.5,224.75,225.75,226.5,227,227,227,226.5,227,226,225,224,224.5,224.25,224.5,225,225.75,226,226.75,227.25,227.25,226.5,226.75,227.25,227,225.5,226.25,227,227,227.25,227.5,227.5,228,227,225.25,225,225.25,225,225.25,226,226.5,226.75,227.5,227.75,228.25,228,228,228.5,227.75
49,2013-06-29,2013,"201306","20130629",225.75,225.25,225,225,225.5,225.5,225.5,225.5,224.75,223.5,223.5,223.75,224,223.5,223,223.75,224,224.5,225,225,224.5,225,225,223.5,226,225.5,225,225,225.75,226,225.5,225.75,225,223.5,223.75,223.75,224.75,223.5,223.25,223.75,224.25,224.5,225.5,225.25,224.5,225,225.25,224.25,227,226,225.75,226,226,226.75,226.25,226.5,225.5,224,224.5,224.5,225.25,224.25,223.75,224.5,224.75,224.75,226,226,225.5,225.75,225.5,224.5
49,2013-06-30,2013,"201306","20130630",224.5,224.75,224.75,225,225.5,225,225,225,224.5,223,223.25,223,223.25,223,222.75,223.25,223,223.25,223.75,224.25,223.5,224,225,223.25,224.5,225,225.25,225.5,226,225.75,225,225,224.5,223.25,223.25,223.25,223.75,223,222.5,222.75,223.5,223,223.75,224,223.75,224,224.5,223.5,224.75,225.75,225.75,226,226.25,226.25,226,225.75,225.5,224.5,223.5,224.25,224.25,223.75,223.5,223.5,224,224,225,225,224.25,224.5,225.25,224
49,2013-07-01,2013,"201307","20130701",223,224,224.5,225,224.75,224.25,224.25,225,222.5,223.5,223.75,224.25,223.75,226,227.25,226.25,225,226.25,227.25,227.25,227.25,228,227.75,226.75,224,224.75,225,225,225.25,224.75,224.5,225.75,223.25,223.5,223.75,224.25,224,226.25,227.75,226.5,225.25,226.25,227.25,227.25,227,227.75,228,227,224.25,225,225,225.25,225.5,225,224.5,225.75,224,224,225,225.25,225,227,228.5,227.25,226,227.25,227.75,228,228.25,228.75,229,227.5
49,2013-07-02,2013,"201307","20130702",226.75,227.25,225.75,225.5,225.5,225.75,225,224,223.5,223,224.25,228,225.75,227,224.75,224.25,224.25,224.75,226.75,227,226.75,227,227.75,226.5,227.25,227.75,226,225.75,226,226,225,224.25,223.75,223.25,224.25,228.25,226,227,224.75,224.25,224.5,225.5,226.75,227.5,227,227,227.75,226.75,227.5,228,226.5,226.25,226,226,225.75,224.75,224,224,224.5,229,226.75,227.75,225.5,225,225.5,225.75,227.75,228.25,228,228,228.75,227.25
49,2013-07-03,2013,"201307","20130703",225,225.75,226,227,227.25,227.25,226.75,226.25,225,223.5,223.5,223.75,223.5,225.75,226.25,227.25,228,229,229.25,226.75,226,225,225.75,221.5,224.75,226,226.75,227.75,227.5,227.25,227.25,226.75,225.25,223.75,223,223.75,223.75,226,226.25,227,228,228.75,229.25,226.25,225.5,225.5,225.25,221.25,225.5,226.5,227,228,228,228,227.75,227.25,226.25,223.75,223.75,224,224,227,227,228,228.75,229.75,229.75,227.75,227,227,226.75,222
49,2013-07-04,2013,"201307","20130704",220,221,221.75,222,222,222,222.25,221.75,225,225,224.75,224.25,221.5,222.75,224,224,224.5,226,226.75,225.25,223.5,223,223,220.75,220,221,222,222,222.5,222.5,222.25,222.5,225.5,225.5,225,224.25,221.75,223,224,224,224.25,225.75,226.5,225.5,223.5,223,223.25,221,221,221.5,222.25,222.75,223,223,223.25,223,226,226,225.75,225.5,222.75,224,225,225,226,227.25,227.75,226.25,224.5,224,223.5,221.75
49,2013-07-05,2013,"201307","20130705",219.5,219.75,221,221,221.75,221.75,221.5,222.5,224,224.75,224.25,224,223.75,226,227,227.75,227.75,228.25,226,226.5,226,226,224.75,223.25,219.75,220.5,221.5,222,222.25,222,222.25,223,224.25,225,224.25,224,223.75,225.75,227,227.5,227.75,228,226,226.5,226.25,226,225.25,223.5,221,221.25,222,222.5,222.75,222.75,222.5,223.5,224.75,225.5,225.25,225,224.75,226.75,228.5,228.75,229,229.5,227.5,227.75,227.5,227,226,224.25
49,2013-07-06,2013,"201307","20130706",223,223.5,224,224.5,225.5,226,225.5,226.5,225.5,224.25,224.25,223.5,223.5,225.25,225.25,224,224.25,225,226,226.5,226.5,225.75,225.5,224.5,223.25,224,224.75,225,226,226.25,226.25,226.75,225.75,224.25,224,223.25,223.5,225.75,225.25,224,224,224.5,225.75,226.5,226.5,225.75,225.5,225.25,224,224.5,225,225.75,226.5,227,227.25,227.75,226.5,225.75,225,225,224.5,227,226,225,225.75,226,227.25,227.5,227.75,227.25,226.75,226
49,2013-07-07,2013,"201307","20130707",224.25,225,225.75,226,226.75,227,226.75,225.25,224,223.25,222.75,222.75,222,223.5,224.75,224.75,224.25,224.5,224.75,225,224.5,223.75,224,223.5,224.75,225.75,226.25,227,227,227,227,226,224.5,223.25,222.75,222.75,222.25,223.25,224,224,223.75,224,224.5,225.25,224,223.25,223.25,223.75,225.25,226,226.75,227.25,227.5,227,227.5,226.25,225,224,223.75,223.75,222.75,225,225.75,225.75,226,225.5,226.25,226.25,225.75,225,225,224.5
49,2013-07-08,2013,"201307","20130708",224.25,225.75,225.5,225.25,223.75,224,224,224,221.75,223.25,223,223.75,223.25,226,223.75,224,224.75,225.25,225.75,225.5,224.5,225,225.25,224.25,224.5,226.25,225.75,225.5,224,224,224.25,224,222.25,223.5,223.5,223.75,223.75,226,224,223.75,224.75,225.25,225.5,225.5,224.75,225,225.5,224.25,225.5,226.75,225.75,225.75,224.25,224.5,224.25,224.25,223,224.5,224.25,224.25,224.75,226.5,225,224.75,225.75,226,226.75,226.75,226,226,226.75,225.25
49,2013-07-09,2013,"201307","20130709",224,225.25,225.5,226,226,226,226,225.75,224.25,223.25,223.25,224.25,224.75,223.25,223.5,224.5,224.75,225.5,226.75,227.75,227.25,227,228,226,224.75,225.25,225.75,226,226.75,226.5,226.25,226.5,224.75,223.5,223.5,224.25,225,223.25,223.75,224.5,224.75,225.75,226.75,227.75,227.25,227,227.75,226,225,225.5,226,226.5,227,227,227,226.75,225,224,224.5,225.25,225.5,224,224.75,225.25,226,226.25,227.5,228.25,228,228.5,228.75,227
49,2013-07-10,2013,"201307","20130710",225.5,226.25,226.75,227.25,227,227.75,227.25,226.25,225.5,224,223.25,224.25,224.5,223.5,223.75,225,225.5,225.5,226.75,227.25,227.75,227.5,228.5,225.75,226,226.5,227,227.25,227.75,227.75,227.75,226.25,226,224.25,223.75,224.5,224.5,223.5,224,224.75,225.75,226,226.75,227.75,227.75,227.75,228.5,225.5,226,227,227.75,227.25,228.25,228.5,228,227.5,226.75,225.25,224.5,225.25,225.75,224.75,225,225.5,226.25,227,227.75,228.25,228.25,228.5,229,226
49,2013-07-11,2013,"201307","20130711",224,225,225,224.5,225,224.75,224.5,224.75,223,223.25,224,224.25,224.5,227,225.25,224.75,225,226,226,227,226.5,227,227.75,226,224,225,225,225,225,225,224.5,225,223.25,223.5,224,224.25,224.5,226.25,224.5,224.5,225,225.5,226,226.5,226.25,226.5,227.5,225.75,224.75,225.5,225.5,225,225.5,225.5,225.25,226,223.75,224.25,224.5,225.25,225.25,227.5,225.5,225.5,226,226.75,227,227.5,227.25,227.5,228.75,227
