"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29"
49,2013-04-01,2013,"201304","20130401",6928.3375,6928.53,6928.68,6928.82,6928.96,6929.085,6929.2325,6929.435,6929.6475,6929.8025,6929.92,6930.0275,6930.145,6930.2475,6930.35,6930.45,6930.5775,6930.71,6930.875,6931.1075,6931.42,6931.785,6932.1425,6932.46
49,2013-04-02,2013,"201304","20130402",6932.6925,6932.8525,6932.99,6933.12,6933.245,6933.365,6933.5175,6933.735,6933.9725,6934.1525,6934.2825,6934.3975,6934.51,6934.6175,6934.73,6934.8225,6934.925,6935.0625,6935.2475,6935.49,6935.8,6936.14,6936.495,6936.81
49,2013-04-03,2013,"201304","20130403",6937.0325,6937.195,6937.3275,6937.4425,6937.5625,6937.6825,6937.82,6938.01,6938.21,6938.37,6938.4875,6938.61,6938.725,6938.835,6938.9275,6939.0125,6939.11,6939.245,6939.425,6939.6575,6939.945,6940.2925,6940.645,6940.9725
49,2013-04-04,2013,"201304","20130404",6941.2125,6941.37,6941.5125,6941.645,6941.77,6941.8975,6942.04,6942.215,6942.39,6942.575,6942.765,6942.9675,6943.175,6943.375,6943.5325,6943.6925,6943.875,6944.1075,6944.39,6944.7,6945.0525,6945.46,6945.855,6946.2025
49,2013-04-05,2013,"201304","20130405",6946.4575,6946.6375,6946.7925,6946.915,6947.045,6947.17,6947.32,6947.49,6947.69,6947.9275,6948.1625,6948.39,6948.5925,6948.755,6948.9025,6949.0275,6949.175,6949.355,6949.565,6949.845,6950.1675,6950.54,6950.9275,6951.2625
49,2013-04-06,2013,"201304","20130406",6951.525,6951.735,6951.92,6952.0725,6952.2125,6952.3525,6952.515,6952.705,6952.9225,6953.1425,6953.3175,6953.505,6953.68,6953.825,6953.955,6954.085,6954.2225,6954.3675,6954.5375,6954.74,6955.0175,6955.3775,6955.7475,6956.07
49,2013-04-07,2013,"201304","20130407",6956.31,6956.485,6956.625,6956.735,6956.8425,6956.955,6957.09,6957.255,6957.4325,6957.5975,6957.7275,6957.8675,6958.0025,6958.125,6958.2375,6958.3425,6958.465,6958.6125,6958.8225,6959.095,6959.3925,6959.745,6960.0975,6960.4275
49,2013-04-08,2013,"201304","20130408",6960.6725,6960.8325,6960.9625,6961.075,6961.1875,6961.295,6961.4425,6961.6275,6961.8275,6962.01,6962.1525,6962.29,6962.42,6962.54,6962.6425,6962.7375,6962.8475,6962.9975,6963.1675,6963.4125,6963.7275,6964.11,6964.4975,6964.82
49,2013-04-09,2013,"201304","20130409",6965.05,6965.22,6965.3575,6965.475,6965.5925,6965.705,6965.855,6966.0475,6966.265,6966.4325,6966.5475,6966.665,6966.77,6966.87,6966.9525,6967.035,6967.135,6967.27,6967.4575,6967.7075,6968.04,6968.4125,6968.8025,6969.145
49,2013-04-10,2013,"201304","20130410",6969.4075,6969.5975,6969.745,6969.88,6970.01,6970.1475,6970.2975,6970.495,6970.72,6970.9175,6971.055,6971.1775,6971.295,6971.405,6971.5025,6971.5925,6971.7075,6971.8525,6972.0075,6972.22,6972.5025,6972.875,6973.245,6973.5775
49,2013-04-11,2013,"201304","20130411",6973.82,6973.99,6974.135,6974.255,6974.375,6974.5025,6974.66,6974.855,6975.0575,6975.2275,6975.335,6975.4425,6975.555,6975.66,6975.745,6975.8375,6975.9325,6976.05,6976.2,6976.3925,6976.6325,6976.905,6977.1825,6977.4475
49,2013-04-12,2013,"201304","20130412",6977.6725,6977.835,6977.97,6978.0975,6978.225,6978.345,6978.49,6978.6775,6978.89,6979.0575,6979.175,6979.2825,6979.3925,6979.495,6979.5825,6979.6725,6979.7725,6979.9125,6980.055,6980.225,6980.4425,6980.7025,6981.0025,6981.285
49,2013-04-13,2013,"201304","20130413",6981.515,6981.7025,6981.845,6981.95,6982.055,6982.16,6982.2875,6982.4425,6982.6225,6982.8125,6982.98,6983.1375,6983.28,6983.415,6983.545,6983.665,6983.79,6983.9225,6984.07,6984.2575,6984.4925,6984.765,6985.045,6985.3125
49,2013-04-14,2013,"201304","20130414",6985.535,6985.685,6985.7925,6985.895,6985.985,6986.0825,6986.19,6986.32,6986.5025,6986.72,6986.895,6987.0675,6987.23,6987.3825,6987.505,6987.615,6987.7425,6987.9125,6988.0875,6988.27,6988.5,6988.76,6989.025,6989.2625
49,2013-04-15,2013,"201304","20130415",6989.4575,6989.595,6989.7025,6989.79,6989.8725,6989.955,6990.065,6990.205,6990.38,6990.525,6990.635,6990.7575,6990.865,6990.97,6991.06,6991.15,6991.2525,6991.375,6991.51,6991.685,6991.91,6992.1625,6992.435,6992.635
49,2013-04-16,2013,"201304","20130416",6992.78,6992.88,6992.96,6993.04,6993.12,6993.2,6993.2975,6993.4425,6993.6275,6993.775,6993.905,6994.0125,6994.12,6994.2175,6994.31,6994.4,6994.5025,6994.6325,6994.7725,6994.935,6995.15,6995.39,6995.615,6995.825
49,2013-04-17,2013,"201304","20130417",6995.9975,6996.115,6996.21,6996.3,6996.39,6996.475,6996.585,6996.7275,6996.89,6997.035,6997.1475,6997.24,6997.3425,6997.445,6997.53,6997.61,6997.705,6997.8275,6997.9725,6998.14,6998.3525,6998.5825,6998.82,6999.0325
49,2013-04-18,2013,"201304","20130418",6999.19,6999.3125,6999.4075,6999.495,6999.58,6999.6675,6999.775,6999.9125,7000.0925,7000.2475,7000.375,7000.505,7000.625,7000.7275,7000.82,7000.9075,7001.0075,7001.125,7001.275,7001.44,7001.66,7001.9025,7002.15,7002.355
49,2013-04-19,2013,"201304","20130419",7002.5025,7002.6125,7002.7025,7002.7825,7002.87,7002.9525,7003.06,7003.2025,7003.3875,7003.5475,7003.66,7003.775,7003.885,7003.9925,7004.1,7004.2075,7004.3325,7004.485,7004.675,7004.89,7005.145,7005.425,7005.695,7005.94
49,2013-04-20,2013,"201304","20130420",7006.11,7006.235,7006.355,7006.46,7006.565,7006.6675,7006.7925,7006.94,7007.1125,7007.2975,7007.475,7007.6375,7007.7725,7007.895,7008.005,7008.105,7008.205,7008.3275,7008.455,7008.605,7008.8175,7009.0675,7009.3725,7009.6475
49,2013-04-21,2013,"201304","20130421",7009.855,7009.995,7010.095,7010.19,7010.285,7010.38,7010.495,7010.6175,7010.78,7010.975,7011.15,7011.31,7011.4525,7011.585,7011.7125,7011.835,7011.985,7012.165,7012.3325,7012.5425,7012.7975,7013.06,7013.315,7013.5475
49,2013-04-22,2013,"201304","20130422",7013.7325,7013.855,7013.95,7014.0375,7014.1225,7014.205,7014.3125,7014.46,7014.63,7014.7775,7014.905,7015.0275,7015.16,7015.275,7015.3825,7015.4875,7015.6075,7015.74,7015.9025,7016.1,7016.34,7016.6075,7016.87,7017.095
49,2013-04-23,2013,"201304","20130423",7017.275,7017.395,7017.49,7017.57,7017.65,7017.7325,7017.84,7017.9875,7018.1525,7018.325,7018.4625,7018.59,7018.715,7018.83,7018.9325,7019.0325,7019.145,7019.2675,7019.41,7019.5875,7019.82,7020.0725,7020.3275,7020.545
49,2013-04-24,2013,"201304","20130424",7020.715,7020.835,7020.9225,7021.015,7021.1,7021.18,7021.2975,7021.4425,7021.6,7021.7375,7021.8525,7021.9825,7022.12,7022.2275,7022.3275,7022.415,7022.5275,7022.66,7022.82,7022.9675,7023.1675,7023.39,7023.645,7023.88
49,2013-04-25,2013,"201304","20130425",7024.0425,7024.155,7024.24,7024.315,7024.39,7024.47,7024.5575,7024.685,7024.84,7025,7025.1375,7025.26,7025.3725,7025.475,7025.57,7025.66,7025.77,7025.8875,7026.02,7026.2025,7026.4225,7026.65,7026.8775,7027.0725
49,2013-04-26,2013,"201304","20130426",7027.23,7027.345,7027.42,7027.4925,7027.565,7027.64,7027.73,7027.8525,7028.0175,7028.18,7028.31,7028.42,7028.5175,7028.605,7028.69,7028.78,7028.8675,7028.9875,7029.125,7029.285,7029.475,7029.71,7029.9575,7030.1825
49,2013-04-27,2013,"201304","20130427",7030.3575,7030.4775,7030.5625,7030.6375,7030.71,7030.78,7030.87,7030.985,7031.145,7031.2975,7031.42,7031.53,7031.6325,7031.72,7031.8,7031.89,7031.985,7032.095,7032.2325,7032.405,7032.605,7032.8125,7033.0375,7033.255
49,2013-04-28,2013,"201304","20130428",7033.4125,7033.5,7033.5775,7033.645,7033.705,7033.77,7033.85,7033.9775,7034.145,7034.305,7034.42,7034.54,7034.6425,7034.7425,7034.8425,7034.9425,7035.0575,7035.19,7035.34,7035.505,7035.7,7035.93,7036.17,7036.395
49,2013-04-29,2013,"201304","20130429",7036.5575,7036.6625,7036.75,7036.82,7036.8975,7036.9675,7037.0575,7037.1625,7037.31,7037.475,7037.6275,7037.7875,7037.9275,7038.04,7038.165,7038.2825,7038.3875,7038.52,7038.645,7038.79,7038.985,7039.185,7039.3975,7039.605
49,2013-04-30,2013,"201304","20130430",7039.7825,7039.8825,7039.955,7040.02,7040.0775,7040.135,7040.21,7040.315,7040.45,7040.6025,7040.7175,7040.8425,7040.965,7041.0825,7041.19,7041.295,7041.41,7041.555,7041.6925,7041.8375,7042.02,7042.22,7042.4475,7042.6525
49,2013-05-01,2013,"201305","20130501",7042.805,7042.9,7042.9775,7043.0475,7043.115,7043.18,7043.27,7043.39,7043.5225,7043.6775,7043.8175,7043.9575,7044.095,7044.225,7044.3375,7044.4625,7044.5775,7044.72,7044.8925,7045.085,7045.3025,7045.53,7045.75,7045.955
49,2013-05-02,2013,"201305","20130502",7046.105,7046.2,7046.27,7046.3325,7046.39,7046.4475,7046.5175,7046.6575,7046.805,7046.935,7047.0425,7047.15,7047.2475,7047.335,7047.42,7047.5075,7047.615,7047.7425,7047.8975,7048.075,7048.2725,7048.4875,7048.7025,7048.8775
49,2013-05-03,2013,"201305","20130503",7049.0025,7049.085,7049.1575,7049.2125,7049.27,7049.325,7049.4025,7049.5125,7049.6525,7049.795,7049.9,7050.01,7050.1175,7050.215,7050.31,7050.4075,7050.505,7050.6225,7050.745,7050.8825,7051.0625,7051.2725,7051.4975,7051.705
49,2013-05-04,2013,"201305","20130504",7051.865,7051.96,7052.035,7052.1075,7052.175,7052.2375,7052.31,7052.4,7052.5375,7052.6825,7052.84,7052.985,7053.1125,7053.245,7053.3525,7053.46,7053.575,7053.6925,7053.825,7053.975,7054.1525,7054.35,7054.565,7054.785
49,2013-05-05,2013,"201305","20130505",7054.9525,7055.0775,7055.1575,7055.2225,7055.28,7055.345,7055.4225,7055.5325,7055.655,7055.795,7055.9225,7056.0575,7056.185,7056.3125,7056.43,7056.5425,7056.665,7056.83,7056.9975,7057.1725,7057.3575,7057.56,7057.79,7057.985
49,2013-05-06,2013,"201305","20130506",7058.1425,7058.25,7058.32,7058.38,7058.44,7058.5,7058.58,7058.6975,7058.825,7058.94,7059.035,7059.14,7059.2325,7059.3225,7059.41,7059.5,7059.595,7059.705,7059.8325,7060.0025,7060.195,7060.405,7060.6125,7060.7975
49,2013-05-07,2013,"201305","20130507",7060.9275,7061.02,7061.0875,7061.1475,7061.205,7061.26,7061.3375,7061.4625,7061.59,7061.7125,7061.8075,7061.9075,7062,7062.0925,7062.1725,7062.26,7062.3475,7062.455,7062.5875,7062.745,7062.9325,7063.135,7063.33,7063.515
49,2013-05-08,2013,"201305","20130508",7063.67,7063.77,7063.8375,7063.9025,7063.96,7064.015,7064.085,7064.195,7064.315,7064.4325,7064.55,7064.6525,7064.7475,7064.84,7064.92,7064.995,7065.085,7065.205,7065.33,7065.48,7065.6575,7065.865,7066.0625,7066.2225
49,2013-05-09,2013,"201305","20130509",7066.3525,7066.45,7066.5225,7066.58,7066.6375,7066.695,7066.77,7066.875,7067.0025,7067.1325,7067.2425,7067.3475,7067.43,7067.52,7067.5925,7067.68,7067.7725,7067.8875,7068.015,7068.1425,7068.33,7068.5325,7068.715,7068.8775
49,2013-05-10,2013,"201305","20130510",7069,7069.0875,7069.1525,7069.205,7069.26,7069.31,7069.3825,7069.4975,7069.615,7069.74,7069.845,7069.95,7070.0575,7070.15,7070.22,7070.3025,7070.3925,7070.505,7070.625,7070.7525,7070.925,7071.1375,7071.3625,7071.54
49,2013-05-11,2013,"201305","20130511",7071.665,7071.75,7071.8275,7071.895,7071.955,7072.01,7072.0775,7072.1925,7072.3225,7072.4625,7072.585,7072.6975,7072.815,7072.9275,7073.02,7073.105,7073.1975,7073.305,7073.425,7073.5625,7073.7425,7073.9625,7074.1775,7074.375
49,2013-05-12,2013,"201305","20130512",7074.515,7074.62,7074.695,7074.77,7074.8375,7074.905,7074.9775,7075.0675,7075.1975,7075.335,7075.4625,7075.5825,7075.69,7075.79,7075.8825,7075.98,7076.1075,7076.2425,7076.3825,7076.5375,7076.715,7076.925,7077.1125,7077.295
49,2013-05-13,2013,"201305","20130513",7077.445,7077.555,7077.645,7077.72,7077.7925,7077.8575,7077.9375,7078.0525,7078.185,7078.2925,7078.3925,7078.495,7078.585,7078.67,7078.7425,7078.82,7078.915,7079.0325,7079.155,7079.3075,7079.49,7079.685,7079.865,7080.0275
49,2013-05-14,2013,"201305","20130514",7080.14,7080.22,7080.285,7080.3425,7080.3975,7080.4525,7080.5375,7080.6375,7080.7475,7080.8475,7080.9375,7081.0325,7081.1225,7081.205,7081.28,7081.36,7081.43,7081.5325,7081.6625,7081.8125,7081.995,7082.1975,7082.405,7082.5975
49,2013-05-15,2013,"201305","20130515",7082.74,7082.83,7082.8975,7082.9575,7083.02,7083.075,7083.1475,7083.2775,7083.405,7083.515,7083.6025,7083.6975,7083.7875,7083.8825,7083.9575,7084.03,7084.11,7084.2275,7084.365,7084.5275,7084.7125,7084.905,7085.11,7085.29
49,2013-05-16,2013,"201305","20130516",7085.425,7085.5075,7085.575,7085.64,7085.705,7085.76,7085.84,7085.9575,7086.11,7086.2425,7086.34,7086.4425,7086.535,7086.62,7086.705,7086.7975,7086.89,7087.015,7087.1275,7087.275,7087.45,7087.6425,7087.85,7088.04
49,2013-05-17,2013,"201305","20130517",7088.17,7088.255,7088.32,7088.375,7088.435,7088.49,7088.5675,7088.665,7088.7975,7088.9325,7089.0275,7089.1225,7089.22,7089.3125,7089.39,7089.47,7089.5525,7089.6675,7089.8075,7089.9525,7090.1375,7090.3325,7090.525,7090.69
49,2013-05-18,2013,"201305","20130518",7090.835,7090.94,7091.01,7091.0775,7091.14,7091.21,7091.2975,7091.4125,7091.535,7091.6575,7091.775,7091.91,7092.035,7092.1425,7092.2425,7092.3325,7092.4275,7092.5425,7092.6675,7092.8125,7092.9925,7093.1725,7093.365,7093.5475
49,2013-05-19,2013,"201305","20130519",7093.6725,7093.755,7093.825,7093.885,7093.9375,7093.9925,7094.07,7094.16,7094.285,7094.415,7094.5475,7094.68,7094.805,7094.9175,7095.025,7095.115,7095.23,7095.3725,7095.53,7095.715,7095.9175,7096.145,7096.3625,7096.525
49,2013-05-20,2013,"201305","20130520",7096.6525,7096.74,7096.81,7096.8675,7096.9225,7096.975,7097.0525,7097.16,7097.2875,7097.4125,7097.5025,7097.6125,7097.7075,7097.7975,7097.8875,7097.97,7098.0575,7098.18,7098.305,7098.445,7098.625,7098.825,7099.03,7099.1975
49,2013-05-21,2013,"201305","20130521",7099.3325,7099.42,7099.49,7099.545,7099.6,7099.6625,7099.7425,7099.86,7099.9975,7100.12,7100.2125,7100.315,7100.415,7100.5025,7100.5875,7100.6725,7100.76,7100.8575,7101.01,7101.185,7101.375,7101.575,7101.775,7101.9675
49,2013-05-22,2013,"201305","20130522",7102.105,7102.2025,7102.2675,7102.32,7102.375,7102.425,7102.4975,7102.605,7102.725,7102.8375,7102.945,7103.05,7103.1625,7103.2575,7103.345,7103.43,7103.5175,7103.63,7103.75,7103.915,7104.095,7104.2975,7104.5125,7104.7
49,2013-05-23,2013,"201305","20130523",7104.79,7104.88,7104.95,7105.02,7105.07,7105.13,7105.19,7105.31,7105.43,7105.55,7105.66,7105.74,7105.83,7105.91,7105.99,7106.06,7106.13,7106.22,7106.34,7106.48,7106.67,7106.88,7107.11,7107.32
49,2013-05-24,2013,"201305","20130524",7107.5225,7107.6175,7107.6875,7107.75,7107.805,7107.86,7107.945,7108.045,7108.1625,7108.2775,7108.3575,7108.44,7108.5375,7108.635,7108.725,7108.83,7108.935,7109.0725,7109.2075,7109.35,7109.5225,7109.73,7109.9375,7110.115
49,2013-05-25,2013,"201305","20130525",7110.2725,7110.37,7110.4375,7110.4975,7110.55,7110.6075,7110.6725,7110.7525,7110.8925,7111.0325,7111.145,7111.2675,7111.395,7111.51,7111.605,7111.7,7111.805,7111.925,7112.0575,7112.21,7112.3925,7112.615,7112.8425,7113.05
49,2013-05-26,2013,"201305","20130526",7113.205,7113.3075,7113.38,7113.445,7113.51,7113.57,7113.64,7113.7225,7113.8625,7114.0125,7114.135,7114.255,7114.375,7114.49,7114.585,7114.6875,7114.805,7114.9425,7115.1,7115.2725,7115.475,7115.69,7115.915,7116.095
49,2013-05-27,2013,"201305","20130527",7116.21,7116.29,7116.3575,7116.4125,7116.47,7116.525,7116.6,7116.7,7116.8175,7116.9275,7117,7117.095,7117.1875,7117.27,7117.3525,7117.4325,7117.5275,7117.6425,7117.7925,7117.945,7118.135,7118.335,7118.53,7118.685
49,2013-05-28,2013,"201305","20130528",7118.76,7118.86,7118.93,7118.99,7119.04,7119.09,7119.15,0,7119.37,7119.47,7119.56,0,7119.76,7119.84,7119.92,7119.99,7120.08,7120.16,7120.27,0,0,7120.77,7120.99,7121.19
49,2013-05-29,2013,"201305","20130529",7121.375,7121.45,7121.51,7121.57,7121.625,7121.685,7121.755,7121.845,7121.97,7122.09,7122.185,7122.2875,7122.385,7122.48,7122.5575,7122.63,7122.7275,7122.845,7122.9575,7123.0825,7123.245,7123.4425,7123.64,7123.8075
49,2013-05-30,2013,"201305","20130530",7123.93,7124.02,7124.0975,7124.1625,7124.2175,7124.275,7124.3475,7124.45,7124.585,7124.69,7124.7775,7124.8725,7124.96,7125.04,7125.13,7125.245,7125.34,7125.4425,7125.5775,7125.73,7125.8975,7126.115,7126.34,7126.5175
49,2013-05-31,2013,"201305","20130531",7126.655,7126.76,7126.8375,7126.9,7126.965,7127.025,7127.1075,7127.2075,7127.335,7127.4575,7127.5425,7127.6425,7127.7425,7127.84,7127.93,7128.015,7128.1225,7128.24,7128.3825,7128.53,7128.715,7128.925,7129.15,7129.335
49,2013-06-01,2013,"201306","20130601",7129.475,7129.58,7129.655,7129.715,7129.77,7129.83,7129.905,7130.0025,7130.1475,7130.3025,7130.42,7130.545,7130.665,7130.7725,7130.8775,7130.9625,7131.06,7131.1775,7131.3125,7131.46,7131.6325,7131.815,7132.005,7132.2025
49,2013-06-02,2013,"201306","20130602",7132.355,7132.45,7132.5275,7132.59,7132.645,7132.7,7132.7725,7132.8575,7132.99,7133.115,7133.2375,7133.38,7133.5125,7133.6275,7133.73,7133.845,7133.975,7134.1125,7134.2775,7134.4675,7134.665,7134.87,7135.09,7135.3025
49,2013-06-03,2013,"201306","20130603",7135.455,7135.5575,7135.64,7135.715,7135.7825,7135.8475,7135.9325,7136.0325,7136.18,7136.3125,7136.4225,7136.535,7136.6525,7136.765,7136.8625,7136.95,7137.04,7137.16,7137.2975,7137.4575,7137.6375,7137.85,7138.085,7138.27
49,2013-06-04,2013,"201306","20130604",7138.4175,7138.5275,7138.6125,7138.675,7138.745,7138.81,7138.8875,7139,7139.14,7139.245,7139.33,7139.425,7139.5175,7139.615,7139.7,7139.785,7139.875,7139.985,7140.12,7140.275,7140.45,7140.6625,7140.87,7141.035
49,2013-06-05,2013,"201306","20130605",7141.16,7141.245,7141.315,7141.3775,7141.435,7141.5,7141.5875,7141.68,7141.795,7141.9025,7141.9975,7142.1,7142.1975,7142.285,7142.3575,7142.4225,7142.5025,7142.605,7142.7325,7142.88,7143.055,7143.2525,7143.4575,7143.6225
49,2013-06-06,2013,"201306","20130606",7143.74,7143.83,7143.8975,7143.96,7144.02,7144.08,7144.155,7144.25333333333,7144.3675,7144.495,7144.59,7144.685,7144.775,7144.86,7144.94,7145.03,7145.13,7145.2225,7145.3375,7145.475,7145.65,7145.845,7146.0325,7146.2
49,2013-06-07,2013,"201306","20130607",7146.32,7146.42,7146.49,7146.545,7146.605,7146.665,7146.74,7146.83,7146.9575,7147.0775,7147.1775,7147.285,7147.395,7147.485,7147.57,7147.65,7147.7325,7147.8525,7147.995,7148.1225,7148.3,7148.5125,7148.72,7148.89
49,2013-06-08,2013,"201306","20130608",7149.0225,7149.11,7149.1775,7149.235,7149.29,7149.34,7149.4225,7149.5175,7149.635,7149.7425,7149.8225,7149.925,7150.01,7150.09,7150.175,7150.2625,7150.35,7150.4575,7150.6075,7150.76,7150.935,7151.135,7151.3275,7151.5
49,2013-06-09,2013,"201306","20130609",7151.6325,7151.72,7151.785,7151.855,7151.91,7151.97,7152.05,7152.1525,7152.265,7152.375,7152.4775,7152.595,7152.71,7152.8025,7152.9,7152.995,7153.105,7153.2325,7153.3775,7153.53,7153.7075,7153.905,7154.1375,7154.3325
49,2013-06-10,2013,"201306","20130610",7154.4625,7154.55,7154.6175,7154.6775,7154.735,7154.79,7154.85,7154.955,7155.075,7155.2,7155.3175,7155.455,7155.575,7155.68,7155.7725,7155.8625,7155.9625,7156.09,7156.205,7156.34,7156.495,7156.685,7156.89,7157.0525
49,2013-06-11,2013,"201306","20130611",7157.1725,7157.2525,7157.315,7157.38,7157.4375,7157.49,7157.55,7157.645,7157.76,7157.895,7158.0075,7158.12,7158.2275,7158.33,7158.435,7158.5325,7158.6275,7158.75,7158.8925,7159.0225,7159.18,7159.345,7159.54,7159.7175
49,2013-06-12,2013,"201306","20130612",7159.8325,7159.9125,7159.9875,7160.045,7160.1025,7160.1625,7160.2375,7160.345,7160.4525,7160.5825,7160.715,7160.845,7160.985,7161.1075,7161.2125,7161.325,7161.4525,7161.6025,7161.7425,7161.905,7162.08,7162.265,7162.465,7162.625
49,2013-06-13,2013,"201306","20130613",7162.7425,7162.835,7162.895,7162.9575,7163.0175,7163.075,7163.1575,7163.2575,7163.365,7163.4725,7163.5625,7163.6525,7163.74,7163.83,7163.9075,7163.99,7164.0825,7164.1925,7164.3025,7164.435,7164.6075,7164.805,7165,7165.17
49,2013-06-14,2013,"201306","20130614",7165.305,7165.3875,7165.4575,7165.5175,7165.575,7165.63,7165.7075,7165.8125,7165.915,7166.0125,7166.1,7166.195,7166.28,7166.3625,7166.445,7166.5275,7166.61,7166.725,7166.8625,7167.0125,7167.1825,7167.365,7167.56,7167.73
49,2013-06-15,2013,"201306","20130615",7167.865,7167.97,7168.0425,7168.1125,7168.17,7168.23,7168.31,7168.39,7168.495,7168.61,7168.7175,7168.8425,7168.9775,7169.1,7169.205,7169.32,7169.455,7169.585,7169.7475,7169.9175,7170.095,7170.2875,7170.5125,7170.7225
49,2013-06-16,2013,"201306","20130616",7170.8725,7170.995,7171.1,7171.18,7171.26,7171.33,7171.42,7171.52,7171.615,7171.725,7171.8525,7171.9825,7172.1125,7172.235,7172.34,7172.455,7172.575,7172.72,7172.8875,7173.065,7173.25,7173.4475,7173.6525,7173.835
49,2013-06-17,2013,"201306","20130617",7173.985,7174.0875,7174.165,7174.235,7174.3,7174.36,7174.44,7174.555,7174.665,7174.7575,7174.845,7174.9475,7175.04,7175.1325,7175.22,7175.3,7175.38,7175.4875,7175.6175,7175.7725,7175.95,7176.155,7176.38,7176.5925
49,2013-06-18,2013,"201306","20130618",7176.75,7176.855,7176.9425,7177.0175,7177.09,7177.1625,7177.255,7177.3675,7177.4825,7177.5825,7177.6725,7177.78,7177.8775,7177.975,7178.06,7178.1525,7178.2575,7178.375,7178.505,7178.6725,7178.8675,7179.09,7179.35,7179.585
49,2013-06-19,2013,"201306","20130619",7179.76,7179.8775,7179.96,7180.04,7180.1125,7180.1825,7180.265,7180.375,7180.5125,7180.62,7180.7175,7180.8275,7180.96,7181.0775,7181.1875,7181.3075,7181.435,7181.57,7181.72,7181.9,7182.1325,7182.4325,7182.7575,7183.04
49,2013-06-20,2013,"201306","20130620",7183.265,7183.41,7183.5275,7183.635,7183.74,7183.835,7183.9475,7184.08,7184.22,7184.3325,7184.4275,7184.525,7184.635,7184.74,7184.8375,7184.9575,7185.0775,7185.2175,7185.38,7185.595,7185.835,7186.07,7186.3175,7186.5575
49,2013-06-21,2013,"201306","20130621",7186.755,7186.88,7186.9775,7187.065,7187.15,7187.2375,7187.345,7187.47,7187.595,7187.7275,7187.835,7187.95,7188.0825,7188.215,7188.3325,7188.4425,7188.5525,7188.68,7188.8175,7188.9625,7189.155,7189.36,7189.5975,7189.8325
49,2013-06-22,2013,"201306","20130622",7190.0075,7190.125,7190.2125,7190.285,7190.36,7190.43,7190.515,7190.6225,7190.74,7190.87,7191.005,7191.13,7191.245,7191.36,7191.46,7191.555,7191.6625,7191.7925,7191.945,7192.0925,7192.2625,7192.4575,7192.66,7192.8575
49,2013-06-23,2013,"201306","20130623",7193.015,7193.115,7193.1825,7193.2475,7193.31,7193.37,7193.44,7193.535,7193.6675,7193.7975,7193.9175,7194.0375,7194.1725,7194.335,7194.4925,7194.63,7194.78,7194.965,7195.1475,7195.33,7195.5425,7195.7875,7196.0425,7196.28
49,2013-06-24,2013,"201306","20130624",7196.4775,7196.605,7196.7025,7196.7875,7196.8725,7196.95,7197.0425,7197.1475,7197.2875,7197.4125,7197.5175,7197.635,7197.7475,7197.8575,7197.95,7198.0475,7198.1425,7198.2775,7198.45,7198.6975,7198.985,7199.255,7199.5,7199.6875
49,2013-06-25,2013,"201306","20130625",7199.835,7199.94,7200.02,7200.1,7200.17,7200.25,7200.3425,7200.455,7200.58,7200.6875,7200.79,7200.89,7201,7201.1025,7201.19,7201.27,7201.35,7201.4625,7201.6325,7201.795,7201.98,7202.21,7202.4375,7202.6275
49,2013-06-26,2013,"201306","20130626",7202.775,7202.87,7202.95,7203.025,7203.095,7203.1625,7203.25,7203.3625,7203.485,7203.5975,7203.7,7203.805,7203.905,7204,7204.08,7204.165,7204.275,7204.395,7204.525,7204.685,7204.925,7205.2125,7205.5425,7205.84
49,2013-06-27,2013,"201306","20130627",7206.0825,7206.2275,7206.3375,7206.4325,7206.525,7206.6125,7206.715,7206.8275,7206.9725,7207.1025,7207.21,7207.3275,7207.4675,7207.61,7207.7425,7207.8825,7208.0375,7208.1925,7208.385,7208.5975,7208.845,7209.15,7209.485,7209.81
49,2013-06-28,2013,"201306","20130628",7210.0675,7210.2425,7210.37,7210.4825,7210.59,7210.6875,7210.79,7210.915,7211.055,7211.175,7211.2725,7211.3775,7211.4825,7211.59,7211.6875,7211.7925,7211.9025,7212.05,7212.235,7212.4275,7212.6775,7213.0025,7213.3425,7213.6125
49,2013-06-29,2013,"201306","20130629",7213.7875,7213.9075,7214,7214.08,7214.16,7214.23,7214.3275,7214.43,7214.545,7214.6725,7214.8,7214.9425,7215.0675,7215.19,7215.295,7215.4175,7215.565,7215.73,7215.8925,7216.0675,7216.275,7216.56,7216.8625,7217.1325
49,2013-06-30,2013,"201306","20130630",7217.3425,7217.485,7217.6,7217.6925,7217.78,7217.8625,7217.9575,7218.05,7218.175,7218.295,7218.405,7218.54,7218.685,7218.8225,7218.9525,7219.1125,7219.36,7219.63,7219.895,7220.15,7220.415,7220.7125,7221.0425,7221.3375
49,2013-07-01,2013,"201307","20130701",7221.5475,7221.695,7221.815,7221.9175,7222.015,7222.1175,7222.2325,7222.3575,7222.485,7222.5875,7222.6875,7222.8175,7222.96,7223.105,7223.225,7223.345,7223.4675,7223.6075,7223.7875,7224.015,7224.285,7224.55,7224.8175,7225.0475
49,2013-07-02,2013,"201307","20130702",7225.2,7225.3075,7225.4075,7225.485,7225.5575,7225.63,7225.725,7225.8475,7225.965,7226.0775,7226.1775,7226.3,7226.4175,7226.545,7226.665,7226.775,7226.895,7227.03,7227.21,7227.45,7227.74,7228.0625,7228.405,7228.7075
