10910->687,0,34,30,1,1,10910,687,-2.10355,-0.533914,3级越限
,0,298,297,1,1,2348,3255,-0.0997389,-0.0246611,3级越限
,0,518,517,1,1,3239,6818,-0.0375564,0.00312303,3级越限
3339->1885,0,312,313,1,1,3339,1885,-0.126232,-0.0639732,3级越限
3339->2683,0,312,259,1,1,3339,2683,0.38205,0.0692683,3级越限
,0,271,253,1,1,2764,2422,-0.295494,-0.892761,3级越限
,0,271,385,1,1,2764,3930,-1.04576,0.223675,3级越限
3262->2225,0,291,308,1,1,3262,2225,0.227487,0.099757,3级越限
3262->3258,0,291,292,1,1,3262,3258,-0.121563,-0.0637457,3级越限
3578->3537,0,332,331,1,1,3578,3537,1.48218,0.130712,3级越限
2896->891,0,290,289,1,1,2896,891,-1.49609,-0.156825,3级越限
2896->891,0,290,289,1,1,2896,891,-1.49609,-0.156825,3级越限
9168->8925,0,594,593,1,1,9168,8925,0.214029,0.00300102,3级越限
3902->3798,0,377,378,1,1,3902,3798,0.191914,-0.0828763,3级越限
,0,377,381,1,1,3902,3912,-0.14583,0.0844891,3级越限
,0,184,144,1,1,2535,1786,0.428084,0.050676,3级越限
,0,184,144,1,1,2535,1786,0.428084,0.050676,3级越限
,0,184,186,1,1,2535,718,-1.71317,0.120557,3级越限
,0,184,186,1,1,2535,718,-1.71317,0.120557,3级越限
2535->436,0,184,175,1,1,2535,436,0.451228,-0.363234,3级越限
2535->436,0,184,175,1,1,2535,436,0.451228,-0.363234,3级越限
,0,400,53,1,1,4094,570,-0.233489,0.333464,3级越限
,0,400,53,1,1,4094,570,-0.233489,0.333464,3级越限
,0,400,351,1,1,4094,3705,-1.58658,-0.0340596,3级越限
,0,400,351,1,1,4094,3705,-1.58658,-0.0340596,3级越限
,0,338,21,1,1,3595,1921,-0.327238,-0.259873,3级越限
3595->10912,0,338,339,1,1,3595,10912,-0.391851,-0.0336467,3级越限
,0,120,215,1,1,531,2066,0.180091,-0.0134753,3级越限
531->1069,0,120,121,1,1,531,1069,-0.77118,0.082892,3级越限
,0,120,355,1,1,531,3725,-0.26449,-0.0591588,3级越限
531->10188,0,120,619,1,1,531,10188,-0.392922,-0.0805059,3级越限
531->10188,0,120,619,1,1,531,10188,-0.392922,-0.0805059,3级越限
1494->777,0,242,88,1,1,1494,777,-3.10781,-1.32781,3级越限
,0,434,600,1,1,10928,3073,-0.610031,-0.0687627,3级越限
10928->3556,0,434,394,1,1,10928,3556,0.766862,0.13987,3级越限
,0,471,30,1,1,5758,687,-0.466426,0.126771,3级越限
5758->2183,0,471,345,1,1,5758,2183,-0.522843,-0.146764,3级越限
,0,352,353,1,1,3712,1817,-0.312124,0.0178807,3级越限
3712->1297,0,352,217,1,1,3712,1297,0.47478,-0.0725251,3级越限
1827->1028,0,161,60,1,1,1827,1028,0.0819998,-0.0378951,3级越限
10909->10914,0,257,258,1,1,10909,10914,-0.399435,0.0519898,3级越限
